s_no,key,num_equality_compares,cumulative_avg
7543,necessity,6,5.19
7544,resolved,6,5.19
7545,clearheaded,4,5.19
7546,breakfasthour,10,5.19
7547,occurred,4,5.19
7548,appeared,8,5.19
7549,customary,8,5.19
7550,cautiously,8,5.19
7551,direction,6,5.19
7552,guidance,8,5.19
7553,submitting,8,5.19
7554,judgment,6,5.19
7555,abundance,4,5.19
7556,methodical,4,5.19
7557,toilette,16,5.19
7558,presented,2,5.19
7559,breakfasthour,2,5.19
7560,summoned,12,5.19
7561,breakfast,4,5.19
7562,possible,2,5.19
7563,comprehend,2,5.19
7564,overstepping,2,5.19
7565,delicate,6,5.19
7566,approaches,2,5.19
7567,supposed,2,5.19
7568,daughters,4,5.19
7569,marriage,4,5.19
7570,yesterday,4,5.19
7571,incidental,4,5.19
7572,allusion,10,5.19
7573,purposely,4,5.19
7574,thinking,8,5.19
7575,counting,2,5.19
7576,evidently,2,5.19
7577,respects,4,5.19
7578,composedly,10,5.19
7579,determined,2,5.19
7580,therefore,2,5.19
7581,breakfast,4,5.19
7582,together,4,5.19
7583,feelingly,2,5.19
7584,confidence,4,5.19
7585,interested,2,5.19
7586,information,2,5.18
7587,glancing,2,5.18
7588,discoloured,10,5.19
7589,troubled,10,5.19
7590,listened,6,5.19
7591,attentively,6,5.19
7592,touching,8,5.19
7593,affectionately,2,5.19
7594,particularly,8,5.19
7595,daughtershis,8,5.19
7596,daughters,4,5.19
7597,understand,4,5.19
7598,explicit,2,5.19
7599,understood,10,5.19
7600,proceeded,8,5.19
7601,prolonged,6,5.19
7602,acuteness,2,5.19
7603,severity,6,5.19
7604,affections,4,5.19
7605,feelings,2,5.19
7606,thetheas,6,5.19
7607,sufferer,2,5.19
7608,calculate,2,5.19
7609,sufferer,2,5.19
7610,recovered,4,5.18
7611,himselfas,10,5.19
7612,publicly,4,5.19
7613,striking,2,5.18
7614,recovered,4,5.18
7615,completely,8,5.19
7616,intelligent,10,5.19
7617,application,4,5.19
7618,exertion,4,5.19
7619,constantly,2,5.19
7620,additions,6,5.19
7621,knowledge,6,5.19
7622,unfortunately,2,5.18
7623,duration,6,5.18
7624,glancing,2,5.18
7625,resumption,6,5.18
7626,connected,4,5.18
7627,distinctly,2,5.18
7628,collectedly,6,5.18
7629,originally,10,5.18
7630,respectsor,4,5.18
7631,respectsas,0,5.18
7632,respects,2,5.18
7633,daughter,4,5.18
7634,daughter,4,5.18
7635,murmured,4,5.18
7636,thoughtful,14,5.18
7637,considerate,10,5.18
7638,affectionate,8,5.19
7639,business,2,5.18
7640,intricate,4,5.18
7641,difficult,8,5.19
7642,information,2,5.18
7643,necessary,2,5.18
7644,intelligence,14,5.19
7645,guidance,8,5.19
7646,repetition,4,5.19
7647,prevented,4,5.19
7648,repetition,4,5.19
7649,desirous,6,5.19
7650,originate,4,5.19
7651,sagacity,6,5.19
7652,knowledge,6,5.19
7653,experience,6,5.19
7654,unenlightened,8,5.19
7655,undirected,4,5.19
7656,meditating,2,5.19
7657,probable,4,5.19
7658,breaking,10,5.19
7659,described,10,5.19
7660,unforeseen,8,5.19
7661,ventured,4,5.19
7662,involuntary,2,5.19
7663,apprehension,2,5.19
7664,sufferers,2,5.19
7665,difficulthow,6,5.19
7666,impossibleit,10,5.19
7667,oppresses,10,5.19
7668,sensibly,8,5.19
7669,relieved,2,5.19
7670,brooding,2,5.19
7671,impossible,8,5.19
7672,impossible,8,5.19
7673,returned,8,5.19
7674,extraordinary,6,5.19
7675,remembrance,12,5.19
7676,associations,2,5.19
7677,distressing,0,5.19
7678,recalled,6,5.19
7679,probable,4,5.19
7680,associations,2,5.19
7681,recalledsay,14,5.19
7682,circumstancessay,8,5.19
7683,particular,8,5.19
7684,occasion,8,5.19
7685,remember,4,5.19
7686,hesitation,2,5.19
7687,desolately,8,5.19
7688,answered,6,5.19
7689,recovering,4,5.19
7690,firmness,4,5.19
7691,yielding,6,5.19
7692,pressure,4,5.19
7693,complicated,4,5.19
7694,something,2,5.19
7695,foreseen,8,5.19
7696,contended,2,5.19
7697,recovering,4,5.19
7698,thankful,4,5.19
7699,thankful,4,5.19
7700,repeated,6,5.19
7701,reverence,6,5.19
7702,instructed,2,5.19
7703,studious,2,5.19
7704,unusually,6,5.19
7705,energetic,2,5.19
7706,acquisition,2,5.19
7707,professional,4,5.19
7708,knowledge,6,5.19
7709,conducting,14,5.19
7710,experiments,10,5.19
7711,character,4,5.19
7712,singular,4,5.19
7713,occupation,12,5.19
7714,affliction,2,5.19
7715,occupied,2,5.19
7716,unhealthy,8,5.19
7717,direction,6,5.19
7718,observed,4,5.19
7719,discovery,2,5.19
7720,overworked,8,5.19
7721,direction,6,5.19
7722,counterweight,0,5.19
7723,persistent,4,5.19
7724,business,2,5.19
7725,assuming,6,5.19
7726,overworked,2,5.19
7727,disorder,6,5.19
7728,firmness,4,5.19
7729,selfconviction,4,5.19
7730,anything,4,5.19
7731,association,8,5.19
7732,henceforth,2,5.19
7733,extraordinary,6,5.19
7734,happened,10,5.19
7735,recovery,2,5.19
7736,difficult,8,5.19
7737,sounding,2,5.19
7738,circumstances,4,5.19
7739,exhausted,4,5.19
7740,diffidence,2,5.19
7741,delicate,6,5.19
7742,organisation,6,5.19
7743,confidence,4,5.19
7744,assurance,12,5.19
7745,personal,6,5.19
7746,endurance,6,5.19
7747,distress,6,5.19
7748,confidence,4,5.19
7749,professed,2,5.19
7750,relieved,2,5.19
7751,encouraged,6,5.19
7752,approached,2,5.19
7753,difficult,8,5.19
7754,remembering,6,5.19
7755,conversation,4,5.19
7756,remembering,6,5.19
7757,occupation,12,5.19
7758,influence,10,5.19
7759,affliction,2,5.19
7760,recovered,4,5.19
7761,clearing,8,5.19
7762,callblacksmiths,12,5.19
7763,blacksmiths,6,5.19
7764,illustration,10,5.19
7765,unexpectedly,6,5.19
7766,forehead,10,5.19
7767,nervously,6,5.19
7768,forehead,10,5.19
7769,nervously,2,5.19
7770,understand,4,5.19
7771,question,12,5.19
7772,consistently,4,5.19
7773,innermost,4,5.19
7774,workings,2,5.19
7775,frightfully,12,5.19
7776,occupation,12,5.19
7777,relieved,2,5.19
7778,substituting,6,5.19
7779,perplexity,4,5.19
7780,perplexity,4,5.19
7781,substituting,2,5.19
7782,practised,6,5.19
7783,ingenuity,2,5.19
7784,ingenuity,2,5.19
7785,confidence,4,5.19
7786,employment,4,5.19
7787,illustration,10,5.19
7788,information,2,5.19
7789,plodding,10,5.19
7790,business,2,5.19
7791,material,8,5.19
7792,shillings,10,5.19
7793,banknotesmay,4,5.19
7794,retention,6,5.19
7795,retention,2,5.19
7796,concession,8,5.19
7797,misgiving,4,5.19
7798,tremulously,8,5.19
7799,companion,10,5.19
7800,firmness,4,5.19
7801,disquieted,2,5.19
7802,recommend,10,5.19
7803,sacrifice,2,5.19
7804,authority,4,5.19
7805,authority,2,5.19
7806,daughters,4,5.19
7807,struggle,6,5.19
7808,sanction,6,5.19
7809,companion,10,5.19
7810,conference,2,5.19
7811,restored,6,5.19
7812,following,6,5.19
7813,remained,6,5.19
7814,perfectly,6,5.19
7815,fourteenth,4,5.19
7816,precaution,6,5.19
7817,previously,12,5.19
7818,explained,8,5.19
7819,accordance,12,5.19
7820,suspicions,12,5.19
7821,attended,2,5.19
7822,carrying,2,5.19
7823,mysterious,4,5.19
7824,shoemakers,8,5.19
7825,assisting,4,5.19
7826,murderfor,4,5.19
7827,grimness,2,5.19
7828,unsuitable,6,5.19
7829,previously,12,5.19
7830,convenient,4,5.19
7831,commenced,10,5.19
7832,destruction,8,5.19
7833,commission,2,5.19
7834,accomplices,4,5.19
7835,horrible,4,5.19
7836,newlymarried,0,5.19
7837,appeared,8,5.19
7838,congratulations,4,5.19
7839,presented,2,5.19
7840,improved,8,5.19
7841,fidelity,8,5.19
7842,observation,8,5.19
7843,opportunity,4,5.19
7844,speaking,4,5.19
7845,overheard,10,5.19
7846,scarcely,12,5.20
7847,darnayas,8,5.20
7848,naturalasked,6,5.20
7849,goodhumour,6,5.20
7850,goodfellowship,6,5.20
7851,comprehend,4,5.20
7852,remember,4,5.20
7853,occasion,8,5.20
7854,thanthan,6,5.20
7855,remember,4,5.20
7856,occasion,8,5.20
7857,drinking,6,5.20
7858,remember,4,5.20
7859,occasions,8,5.20
7860,remember,4,5.20
7861,earnestness,2,5.20
7862,anything,4,5.20
7863,alarming,12,5.20
7864,careless,6,5.20
7865,occasion,8,5.20
7866,question,12,5.20
7867,insufferable,6,5.20
7868,oblivion,6,5.20
7869,represent,6,5.20
7870,forgotten,6,5.20
7871,returned,8,5.20
7872,forgiveness,2,5.20
7873,surprise,4,5.20
7874,gentleman,4,5.20
7875,dismissed,2,5.20
7876,important,6,5.20
7877,remember,4,5.20
7878,rendered,10,5.20
7879,professional,2,5.20
7880,claptrap,10,5.20
7881,rendered,10,5.20
7882,rendered,10,5.20
7883,speaking,4,5.20
7884,obligation,14,5.20
7885,returned,8,5.20
7886,speaking,4,5.20
7887,incapable,6,5.20
7888,dissolute,6,5.20
7889,worthless,2,5.20
7890,indifferent,8,5.20
7891,reputation,4,5.20
7892,permitted,8,5.20
7893,privileged,2,5.20
7894,regarded,14,5.20
7895,resemblance,8,5.20
7896,detected,14,5.20
7897,unornamental,10,5.20
7898,furniture,10,5.20
7899,tolerated,8,5.21
7900,permission,10,5.21
7901,indicated,2,5.21
7902,afterwards,4,5.21
7903,appearance,8,5.21
7904,unsubstantial,0,5.21
7905,conversation,4,5.20
7906,carelessness,8,5.21
7907,recklessness,4,5.21
7908,bitterly,4,5.20
7909,thoughts,4,5.20
7910,afterwards,4,5.20
7911,forehead,10,5.21
7912,strongly,4,5.21
7913,thoughtful,2,5.20
7914,inquiring,12,5.21
7915,attentive,4,5.21
7916,expression,4,5.21
7917,thoughtful,2,5.20
7918,something,2,5.20
7919,question,12,5.21
7920,deserves,0,5.20
7921,consideration,4,5.20
7922,expressed,4,5.20
7923,generous,6,5.20
7924,bleeding,2,5.20
7925,reflection,4,5.20
7926,astounded,10,5.20
7927,reclaimed,2,5.20
7928,scarcely,12,5.20
7929,anything,4,5.20
7930,character,4,5.20
7931,fortunes,2,5.20
7932,reparable,10,5.20
7933,magnanimous,4,5.20
7934,beautiful,4,5.20
7935,clinging,2,5.20
7936,remember,4,5.20
7937,happiness,10,5.20
7938,supplication,2,5.20
7939,remember,4,5.20
7940,remember,4,5.20
7941,wanderer,4,5.20
7942,innocent,6,5.20
7943,disclosure,8,5.20
7944,nightand,2,5.20
7945,compassion,10,5.20
7946,footsteps,4,5.20
7947,wonderful,4,5.20
7948,remarked,2,5.20
7949,directress,6,5.20
7950,companion,10,5.20
7951,tranquilly,6,5.20
7952,resounding,8,5.20
7953,listening,6,5.20
7954,footsteps,4,5.20
7955,perfectly,6,5.20
7956,something,2,5.20
7957,something,2,5.20
7958,scarcely,12,5.20
7959,fluttering,10,5.21
7960,doubtshopes,12,5.21
7961,remaining,18,5.21
7962,delightdivided,4,5.21
7963,footsteps,4,5.21
7964,thoughts,4,5.21
7965,desolate,4,5.21
7966,advancing,6,5.21
7967,prattling,4,5.21
7968,children,4,5.21
7969,confided,8,5.21
7970,together,4,5.21
7971,influence,10,5.21
7972,predominate,8,5.21
7973,friendly,10,5.21
7974,soothing,16,5.21
7975,husbands,2,5.21
7976,prosperous,16,5.21
7977,awakening,10,5.21
7978,whipcorrected,2,5.21
7979,snorting,8,5.21
7980,planetree,4,5.21
7981,departed,4,5.21
7982,entrusted,4,5.21
7983,rustling,6,5.21
7984,gardentomb,4,5.21
7985,murmurlike,6,5.21
7986,breathing,6,5.21
7987,comically,6,5.21
7988,studious,2,5.21
7989,dressing,8,5.21
7990,footstool,6,5.21
7991,chattered,8,5.21
7992,answered,6,5.21
7993,halfdozen,2,5.21
7994,privilege,4,5.21
7995,uninvited,4,5.21
7996,regarding,10,5.21
7997,whispered,8,5.21
7998,whispered,8,5.21
7999,blameless,16,5.21
8000,unchanged,4,5.21
8001,children,4,5.21
8002,sympathy,14,5.21
8003,instinctive,4,5.21
8004,delicacy,16,5.22
8005,sensibilities,10,5.22
8006,stranger,2,5.22
8007,shouldered,12,5.22
8008,favoured,8,5.22
8009,unhappily,8,5.22
8010,stronger,6,5.22
8011,stimulating,14,5.22
8012,disgrace,10,5.22
8013,emerging,8,5.22
8014,supposed,2,5.22
8015,property,8,5.22
8016,particularly,8,5.22
8017,straight,4,5.22
8018,dumpling,8,5.22
8019,gentlemen,8,5.22
8020,patronage,2,5.22
8021,offensive,8,5.22
8022,delicately,4,5.22
8023,breadand,6,5.22
8024,matrimonial,6,5.22
8025,rejection,4,5.22
8026,breadandcheese,6,5.22
8027,indignation,4,5.22
8028,afterwards,4,5.22
8029,training,2,5.22
8030,gentlemen,8,5.22
8031,directing,4,5.22
8032,tutorfellow,10,5.22
8033,declaiming,10,5.22
8034,fullbodied,6,5.22
8035,practice,12,5.22
8036,diamondcutdiamond,0,5.22
8037,rendered,10,5.22
8038,familiars,6,5.22
8039,occasionally,8,5.22
8040,fullbodied,2,5.22
8041,believed,6,5.22
8042,himselfwhich,2,5.22
8043,incorrigible,6,5.22
8044,aggravation,14,5.22
8045,originally,2,5.22
8046,offenders,6,5.22
8047,suitably,2,5.22
8048,sometimes,2,5.22
8049,sometimes,2,5.22
8050,laughing,10,5.22
8051,listened,6,5.22
8052,daughter,4,5.22
8053,selfpossessed,8,5.22
8054,husbands,2,5.22
8055,lightest,16,5.22
8056,directed,2,5.22
8057,abundant,4,5.22
8058,everything,6,5.22
8059,distance,2,5.22
8060,menacingly,6,5.22
8061,birthday,2,5.22
8062,dreadful,6,5.22
8063,thousand,4,5.22
8064,eightynine,6,5.22
8065,tellsons,4,5.22
8066,reminded,2,5.22
8067,lightning,2,5.22
8068,tellsons,4,5.22
8069,business,2,5.22
8070,uneasiness,6,5.22
8071,actually,2,5.22
8072,confidence,4,5.22
8073,customers,10,5.22
8074,property,8,5.22
8075,positively,8,5.22
8076,unreasonable,4,5.22
8077,tellsons,4,5.22
8078,troubled,12,5.22
8079,ordinary,4,5.22
8080,occasion,8,5.22
8081,threatening,8,5.22
8082,assented,4,5.22
8083,persuade,8,5.22
8084,grumbled,2,5.22
8085,determined,2,5.22
8086,botheration,6,5.22
8087,entering,6,5.22
8088,forebodings,18,5.22
8089,surrounded,8,5.22
8090,backgammon,6,5.22
8091,teaboard,4,5.22
8092,precious,6,5.22
8093,sleeping,8,5.22
8094,anything,4,5.22
8095,otherwise,2,5.22
8096,numerous,4,5.22
8097,headlong,4,5.22
8098,dangerous,6,5.22
8099,footsteps,4,5.22
8100,anybodys,8,5.22
8101,footsteps,4,5.22
8102,footsteps,4,5.22
8103,scarecrows,2,5.22
8104,frequent,12,5.22
8105,bayonets,4,5.22
8106,tremendous,2,5.22
8107,struggled,6,5.22
8108,shrivelled,2,5.22
8109,branches,8,5.22
8110,convulsively,6,5.22
8111,clutching,8,5.22
8112,semblance,2,5.22
8113,crookedly,10,5.22
8114,quivered,8,5.22
8115,lightning,2,5.22
8116,distributedso,8,5.22
8117,cartridges,10,5.23
8118,distracted,4,5.23
8119,ingenuity,2,5.22
8120,discover,6,5.22
8121,themselves,8,5.23
8122,bleeding,2,5.22
8123,highfever,8,5.23
8124,highfever,2,5.22
8125,creature,4,5.22
8126,demented,8,5.22
8127,passionate,4,5.22
8128,readiness,4,5.22
8129,sacrifice,2,5.22
8130,whirlpool,6,5.22
8131,defarges,8,5.22
8132,wineshop,6,5.22
8133,tendency,6,5.22
8134,begrimed,10,5.23
8135,gunpowder,8,5.23
8136,disarmed,6,5.23
8137,laboured,10,5.23
8138,thickest,4,5.23
8139,separate,6,5.23
8140,yourselves,6,5.23
8141,patriots,6,5.23
8142,composed,6,5.23
8143,knitting,8,5.23
8144,resolute,2,5.23
8145,occupied,4,5.23
8146,implements,12,5.23
8147,byandbye,8,5.23
8148,resounding,2,5.23
8149,patriots,2,5.23
8150,bastille,6,5.23
8151,detested,8,5.23
8152,overflowed,6,5.23
8153,alarmbells,8,5.23
8154,thundering,2,5.23
8155,drawbridge,4,5.23
8156,cannonierdefarge,10,5.23
8157,wineshop,6,5.23
8158,drawbridge,4,5.23
8159,drawbridge,4,5.23
8160,comrades,10,5.23
8161,thousand,4,5.23
8162,thousand,4,5.23
8163,fiveandtwenty,8,5.23
8164,thousand,4,5.23
8165,devilswhich,6,5.23
8166,preferwork,4,5.23
8167,wineshop,6,5.23
8168,trooping,10,5.23
8169,variously,10,5.23
8170,drawbridge,4,5.23
8171,displacements,18,5.23
8172,flashing,2,5.23
8173,waggonloads,4,5.23
8174,neighbouring,6,5.23
8175,barricades,8,5.23
8176,directions,2,5.23
8177,execrations,10,5.23
8178,sounding,2,5.23
8179,drawbridge,4,5.23
8180,wineshop,6,5.23
8181,fortress,4,5.23
8182,parleythis,6,5.23
8183,perceptible,8,5.23
8184,itsuddenly,6,5.23
8185,immeasurably,6,5.23
8186,wineshop,6,5.23
8187,drawbridge,4,5.23
8188,surrendered,10,5.23
8189,resistless,10,5.23
8190,impracticable,4,5.23
8191,struggling,4,5.23
8192,courtyard,6,5.23
8193,bastille,6,5.23
8194,struggle,6,5.23
8195,distance,2,5.23
8196,everywhere,4,5.23
8197,exultation,4,5.23
8198,deafening,4,5.23
8199,maniacal,12,5.23
8200,bewilderment,6,5.23
8201,astounding,10,5.23
8202,dumbshow,8,5.23
8203,prisoners,10,5.23
8204,instruments,4,5.23
8205,prisoners,10,5.23
8206,thousand,4,5.23
8207,incoherences,6,5.23
8208,prisoners,10,5.23
8209,eternity,6,5.23
8210,foremost,2,5.23
8211,officers,8,5.23
8212,threatening,2,5.23
8213,remained,6,5.23
8214,undisclosed,4,5.23
8215,separated,4,5.23
8216,faithfully,2,5.23
8217,monsieur,6,5.23
8218,captivity,8,5.23
8219,monsieur,6,5.23
8220,evidently,2,5.23
8221,disappointed,10,5.23
8222,dialogue,6,5.23
8223,bloodshed,10,5.23
8224,defarges,8,5.24
8225,turnkeys,8,5.24
8226,together,4,5.24
8227,discourse,6,5.24
8228,tremendous,2,5.23
8229,irruption,4,5.23
8230,fortress,4,5.23
8231,inundation,10,5.24
8232,passages,12,5.24
8233,staircases,4,5.24
8234,occasionally,8,5.24
8235,cavernous,2,5.24
8236,waterfalls,0,5.24
8237,staircases,2,5.23
8238,especially,8,5.24
8239,inundation,2,5.23
8240,descending,8,5.24
8241,climbing,6,5.24
8242,thickness,6,5.24
8243,fortress,4,5.24
8244,destroyed,6,5.24
8245,clashing,4,5.24
8246,heavilygrated,10,5.24
8247,unglazed,6,5.24
8248,stooping,6,5.24
8249,feathery,18,5.24
8250,woodashes,10,5.24
8251,blackened,10,5.24
8252,followed,6,5.24
8253,stoplook,8,5.24
8254,greedily,2,5.24
8255,alexandre,2,5.24
8256,following,8,5.24
8257,forefinger,8,5.24
8258,engrained,4,5.24
8259,gunpowder,2,5.24
8260,physician,4,5.24
8261,scratched,2,5.24
8262,calendar,6,5.24
8263,linstock,4,5.24
8264,exchange,12,5.24
8265,instruments,4,5.24
8266,wormeaten,4,5.24
8267,wrathfully,4,5.24
8268,fragments,6,5.24
8269,throwing,10,5.24
8270,menacing,4,5.24
8271,dropping,4,5.24
8272,woodashes,2,5.24
8273,cautious,0,5.24
8274,together,4,5.24
8275,stooping,6,5.24
8276,lowarched,10,5.24
8277,retraced,8,5.24
8278,courtyard,6,5.24
8279,clamorous,2,5.24
8280,wineshop,6,5.24
8281,foremost,2,5.24
8282,governor,8,5.24
8283,defended,8,5.24
8284,bastille,6,5.24
8285,otherwise,2,5.24
8286,governor,2,5.24
8287,judgment,6,5.24
8288,otherwise,2,5.24
8289,governor,2,5.24
8290,suddenly,6,5.24
8291,worthlessness,4,5.24
8292,unavenged,2,5.24
8293,universe,6,5.24
8294,contention,4,5.24
8295,encompass,12,5.24
8296,conspicuous,4,5.24
8297,decoration,2,5.24
8298,pointing,12,5.24
8299,immovable,10,5.24
8300,remained,6,5.24
8301,immovable,10,5.24
8302,remained,6,5.24
8303,immovable,10,5.24
8304,remained,6,5.24
8305,immovable,10,5.24
8306,destination,18,5.24
8307,remained,6,5.24
8308,immovable,10,5.24
8309,longgathering,10,5.24
8310,suddenly,6,5.24
8311,animated,8,5.24
8312,knifelong,6,5.24
8313,readyhewed,4,5.24
8314,horrible,4,5.24
8315,hoisting,2,5.24
8316,antoines,6,5.24
8317,domination,12,5.24
8318,downdown,2,5.24
8319,governors,2,5.24
8320,mutilation,6,5.24
8321,soldiers,8,5.24
8322,swinging,2,5.24
8323,sentinel,4,5.24
8324,threatening,2,5.24
8325,destructive,6,5.24
8326,upheaving,6,5.24
8327,unfathomed,4,5.24
8328,remorseless,6,5.24
8329,turbulently,6,5.24
8330,vengeance,2,5.24
8331,hardened,8,5.24
8332,furnaces,2,5.24
8333,suffering,4,5.24
8334,expression,6,5.24
8335,faceseach,4,5.24
8336,contrasting,2,5.24
8337,memorable,8,5.24
8338,prisoners,10,5.24
8339,suddenly,6,5.24
8340,released,10,5.24
8341,overhead,4,5.24
8342,wondering,14,5.24
8343,rejoiced,6,5.24
8344,drooping,10,5.24
8345,halfseen,8,5.24
8346,impassive,12,5.25
8347,suspendednot,8,5.25
8348,abolishedexpression,14,5.25
8349,bloodless,10,5.25
8350,prisoners,10,5.25
8351,released,10,5.25
8352,accursed,10,5.25
8353,fortress,4,5.25
8354,discovered,4,5.25
8355,memorials,6,5.25
8356,prisoners,10,5.25
8357,heartssuch,4,5.25
8358,suchlike,12,5.25
8359,footsteps,4,5.25
8360,thousand,4,5.25
8361,eightynine,2,5.25
8362,headlong,2,5.25
8363,dangerous,6,5.25
8364,breaking,10,5.25
8365,defarges,8,5.25
8366,wineshop,6,5.25
8367,purified,6,5.25
8368,exultant,6,5.25
8369,fraternal,4,5.25
8370,embraces,6,5.25
8371,congratulations,4,5.25
8372,presiding,4,5.25
8373,customers,10,5.25
8374,brotherhood,6,5.25
8375,extremely,10,5.25
8376,trusting,8,5.25
8377,themselves,8,5.25
8378,portentously,0,5.25
8379,contemplating,8,5.25
8380,wineshop,6,5.25
8381,loungers,8,5.25
8382,miserable,10,5.25
8383,manifest,6,5.25
8384,enthroned,2,5.25
8385,distress,8,5.25
8386,raggedest,6,5.25
8387,nightcap,4,5.25
8388,wretchedest,10,5.25
8389,significance,12,5.25
8390,knitting,8,5.25
8391,experience,6,5.25
8392,appearance,10,5.26
8393,hammering,2,5.25
8394,hundreds,8,5.26
8395,finishing,4,5.25
8396,mightily,4,5.25
8397,expression,6,5.25
8398,observing,2,5.25
8399,suppressed,2,5.25
8400,approval,2,5.25
8401,sisterhood,6,5.25
8402,children,4,5.25
8403,lieutenant,4,5.25
8404,complimentary,8,5.25
8405,vengeance,2,5.25
8406,vengeance,2,5.25
8407,outermost,8,5.25
8408,wineshop,6,5.25
8409,suddenly,6,5.25
8410,fastspreading,14,5.25
8411,patriots,2,5.25
8412,breathless,6,5.25
8413,everywhere,4,5.25
8414,background,6,5.25
8415,wineshop,6,5.25
8416,contemptuously,6,5.25
8417,everybody,4,5.25
8418,famished,8,5.25
8419,everybody,4,5.25
8420,universal,14,5.26
8421,reasonthat,20,5.26
8422,represented,6,5.26
8423,mockfuneral,2,5.26
8424,prisoner,2,5.26
8425,wretched,4,5.26
8426,threescore,4,5.26
8427,answering,2,5.26
8428,profound,6,5.26
8429,followed,6,5.26
8430,steadfastly,8,5.26
8431,vengeance,2,5.26
8432,patriots,2,5.26
8433,determined,2,5.26
8434,instantly,8,5.26
8435,defarges,8,5.26
8436,together,4,5.26
8437,vengeance,2,5.26
8438,uttering,4,5.26
8439,terrific,8,5.26
8440,flinging,2,5.26
8441,terrible,6,5.26
8442,bloodyminded,6,5.26
8443,household,8,5.26
8444,occupations,12,5.26
8445,children,4,5.26
8446,crouching,4,5.26
8447,famished,8,5.26
8448,streaming,6,5.26
8449,themselves,8,5.26
8450,miscreant,8,5.26
8451,daughter,4,5.26
8452,screaming,4,5.26
8453,starving,10,5.26
8454,suffering,4,5.26
8455,withered,6,5.26
8456,husbands,2,5.26
8457,brothers,10,5.26
8458,striking,2,5.26
8459,passionate,4,5.26
8460,belonging,6,5.26
8461,trampled,12,5.26
8462,nevertheless,4,5.26
8463,sufferings,16,5.26
8464,creature,4,5.26
8465,antoines,2,5.26
8466,children,4,5.26
8467,examination,16,5.26
8468,overflowing,4,5.26
8469,adjacent,8,5.26
8470,defarges,8,5.26
8471,vengeance,2,5.26
8472,distance,2,5.26
8473,pointing,12,5.26
8474,immediately,4,5.26
8475,explaining,8,5.26
8476,satisfaction,4,5.26
8477,explaining,2,5.26
8478,neighbouring,6,5.26
8479,resounded,8,5.26
8480,clapping,6,5.26
8481,similarly,4,5.26
8482,winnowing,6,5.26
8483,defarges,8,5.26
8484,frequent,2,5.26
8485,expressions,2,5.26
8486,impatience,2,5.26
8487,marvellous,2,5.26
8488,quickness,12,5.26
8489,distance,2,5.26
8490,wonderful,4,5.26
8491,exercise,6,5.26
8492,external,2,5.26
8493,architecture,6,5.26
8494,telegraph,8,5.26
8495,building,6,5.26
8496,protection,6,5.26
8497,directly,8,5.26
8498,prisoners,10,5.26
8499,surprisingly,10,5.26
8500,directly,8,5.26
8501,furthest,10,5.26
